part,measure,voice,offsetInMeasure,name,pitch,noteType,durationType,isChord,scoreOffset,startTimeSec,durationSec,isTrill,isGrace
Piano,2,1,-1.75,A-6,92,normal,16th,True,0.25,0.375,0.375,False,False
Piano,2,1,-1.5,B-5,82,normal,16th,True,0.5,0.75,0.375,False,False
Piano,2,1,-1.5,D-6,85,normal,16th,True,0.5,0.75,0.375,False,False
Piano,2,1,-1.5,E-6,87,normal,16th,True,0.5,0.75,0.375,False,False
Piano,2,1,-1.25,C5,72,normal,16th,True,0.75,1.125,0.375,False,False
Piano,2,1,-1.25,F5,77,normal,16th,True,0.75,1.125,0.375,False,False
Piano,2,1,-1.25,A-5,80,normal,16th,True,0.75,1.125,0.375,False,False
Piano,2,1,-1.0,B-4,70,normal,16th,True,1.0,1.5,0.375,False,False
Piano,2,1,-1.0,D-5,73,normal,16th,True,1.0,1.5,0.375,False,False
Piano,2,1,-1.0,E-5,75,normal,16th,True,1.0,1.5,0.375,False,False
Piano,2,1,-0.75,C4,60,normal,16th,True,1.25,1.875,0.375,False,False
Piano,2,1,-0.75,F4,65,normal,16th,True,1.25,1.875,0.375,False,False
Piano,2,1,-0.75,A-4,68,normal,16th,True,1.25,1.875,0.375,False,False
Piano,2,1,-0.5,D-4,61,normal,eighth,True,1.5,2.25,0.75,False,False
Piano,2,1,-0.5,E-4,63,normal,eighth,True,1.5,2.25,0.75,False,False
Piano,2,2,-0.5,B-3,58,normal,16th,False,1.5,2.25,0.375,False,False
Piano,2,2,-0.25,G-3,54,normal,16th,False,1.75,2.625,0.375,False,False
Piano,3,2,-3.75,F3,53,normal,16th,True,0.25,0.375,0.375,False,False
Piano,3,2,-3.75,A-3,56,normal,16th,True,0.25,0.375,0.375,False,False
Piano,3,2,-3.75,E-4,63,normal,16th,True,0.25,0.375,0.375,False,False
Piano,3,2,-3.5,D-4,61,normal,16th,True,0.5,0.75,0.375,False,False
Piano,3,2,-3.5,F4,65,normal,16th,True,0.5,0.75,0.375,False,False
Piano,3,2,-3.5,B-4,70,normal,16th,True,0.5,0.75,0.375,False,False
Piano,3,2,-3.25,C4,60,normal,16th,True,0.75,1.125,0.375,False,False
Piano,3,2,-3.25,E-4,63,normal,16th,True,0.75,1.125,0.375,False,False
Piano,3,2,-3.25,F4,65,normal,16th,True,0.75,1.125,0.375,False,False
Piano,3,2,-2.75,F4,65,normal,16th,True,1.25,1.875,0.375,False,False
Piano,3,2,-2.75,A-4,68,normal,16th,True,1.25,1.875,0.375,False,False
Piano,3,2,-2.75,E-5,75,normal,16th,True,1.25,1.875,0.375,False,False
Piano,3,2,-2.5,D-5,73,normal,16th,True,1.5,2.25,0.375,False,False
Piano,3,2,-2.5,F5,77,normal,16th,True,1.5,2.25,0.375,False,False
Piano,3,2,-2.5,B-5,82,normal,16th,True,1.5,2.25,0.375,False,False
Piano,3,2,-2.25,B-4,70,normal,16th,True,1.75,2.625,0.375,False,False
Piano,3,2,-2.25,D-5,73,normal,16th,True,1.75,2.625,0.375,False,False
Piano,3,2,-2.25,E-5,75,normal,16th,True,1.75,2.625,0.375,False,False
Piano,4,4,-5.75,F5,77,normal,16th,True,0.25,0.375,0.375,False,False
Piano,4,4,-5.75,A-5,80,normal,16th,True,0.25,0.375,0.375,False,False
Piano,4,4,-5.75,E-6,87,normal,16th,True,0.25,0.375,0.375,False,False
Piano,4,4,-5.5,D-6,85,normal,16th,True,0.5,0.75,0.375,False,False
Piano,4,4,-5.5,F6,89,normal,16th,True,0.5,0.75,0.375,False,False
Piano,4,4,-5.5,B-6,94,normal,16th,True,0.5,0.75,0.375,False,False
Piano,4,4,-5.25,C6,84,normal,16th,True,0.75,1.125,0.375,False,False
Piano,4,4,-5.25,E-6,87,normal,16th,True,0.75,1.125,0.375,False,False
Piano,4,4,-5.25,F6,89,normal,16th,True,0.75,1.125,0.375,False,False
Piano,4,4,-5.0,B-5,82,normal,16th,True,1.0,1.5,0.375,False,False
Piano,4,4,-5.0,D-6,85,normal,16th,True,1.0,1.5,0.375,False,False
Piano,4,4,-5.0,F6,89,normal,16th,True,1.0,1.5,0.375,False,False
Piano,4,4,-4.75,F5,77,normal,16th,True,1.25,1.875,0.375,False,False
Piano,4,4,-4.75,B-5,82,normal,16th,True,1.25,1.875,0.375,False,False
Piano,4,4,-4.75,D-6,85,normal,16th,True,1.25,1.875,0.375,False,False
Piano,4,4,-4.5,D-5,73,normal,16th,True,1.5,2.25,0.375,False,False
Piano,4,4,-4.5,F5,77,normal,16th,True,1.5,2.25,0.375,False,False
Piano,4,4,-4.5,B-5,82,normal,16th,True,1.5,2.25,0.375,False,False
Piano,4,4,-4.25,B-4,70,normal,16th,True,1.75,2.625,0.375,False,False
Piano,4,4,-4.25,D-5,73,normal,16th,True,1.75,2.625,0.375,False,False
Piano,4,4,-4.25,F5,77,normal,16th,True,1.75,2.625,0.375,False,False
Piano,5,4,-7.75,G-3,54,normal,16th,True,0.25,0.375,0.375,False,False
Piano,5,4,-7.75,B-3,58,normal,16th,True,0.25,0.375,0.375,False,False
Piano,5,4,-7.75,D-4,61,normal,16th,True,0.25,0.375,0.375,False,False
Piano,5,4,-7.5,C4,60,normal,16th,True,0.5,0.75,0.375,False,False
Piano,5,4,-7.5,F4,65,normal,16th,True,0.5,0.75,0.375,False,False
Piano,5,4,-7.5,A-4,68,normal,16th,True,0.5,0.75,0.375,False,False
Piano,5,4,-7.25,B-3,58,normal,16th,True,0.75,1.125,0.375,False,False
Piano,5,4,-7.25,D-4,61,normal,16th,True,0.75,1.125,0.375,False,False
Piano,5,4,-7.25,E-4,63,normal,16th,True,0.75,1.125,0.375,False,False
Piano,5,4,-6.75,G-4,66,normal,16th,True,1.25,1.875,0.375,False,False
Piano,5,4,-6.75,B-4,70,normal,16th,True,1.25,1.875,0.375,False,False
Piano,5,4,-6.75,D-5,73,normal,16th,True,1.25,1.875,0.375,False,False
Piano,5,4,-6.5,C5,72,normal,16th,True,1.5,2.25,0.375,False,False
Piano,5,4,-6.5,F5,77,normal,16th,True,1.5,2.25,0.375,False,False
Piano,5,4,-6.5,A-5,80,normal,16th,True,1.5,2.25,0.375,False,False
Piano,5,4,-6.25,B-4,70,normal,16th,True,1.75,2.625,0.375,False,False
Piano,5,4,-6.25,D-5,73,normal,16th,True,1.75,2.625,0.375,False,False
Piano,5,4,-6.25,E-5,75,normal,16th,True,1.75,2.625,0.375,False,False
Piano,6,1,-10.0,G-5,78,normal,16th,True,0.0,0.0,0.375,False,False
Piano,6,1,-10.0,B-5,82,normal,16th,True,0.0,0.0,0.375,False,False
Piano,6,1,-10.0,D-6,85,normal,16th,True,0.0,0.0,0.375,False,False
Piano,6,1,-9.75,C6,84,normal,16th,True,0.25,0.375,0.375,False,False
Piano,6,1,-9.75,F6,89,normal,16th,True,0.25,0.375,0.375,False,False
Piano,6,1,-9.75,A-6,92,normal,16th,True,0.25,0.375,0.375,False,False
Piano,6,1,-9.5,B-5,82,normal,16th,True,0.5,0.75,0.375,False,False
Piano,6,1,-9.5,D-6,85,normal,16th,True,0.5,0.75,0.375,False,False
Piano,6,1,-9.5,E-6,87,normal,16th,True,0.5,0.75,0.375,False,False
Piano,6,1,-9.25,C5,72,normal,16th,True,0.75,1.125,0.375,False,False
Piano,6,1,-9.25,F5,77,normal,16th,True,0.75,1.125,0.375,False,False
Piano,6,1,-9.25,A-5,80,normal,16th,True,0.75,1.125,0.375,False,False
Piano,6,1,-9.0,B-4,70,normal,16th,True,1.0,1.5,0.375,False,False
Piano,6,1,-9.0,D-5,73,normal,16th,True,1.0,1.5,0.375,False,False
Piano,6,1,-9.0,E-5,75,normal,16th,True,1.0,1.5,0.375,False,False
Piano,6,1,-8.75,C4,60,normal,16th,True,1.25,1.875,0.375,False,False
Piano,6,1,-8.75,F4,65,normal,16th,True,1.25,1.875,0.375,False,False
Piano,6,1,-8.75,A-4,68,normal,16th,True,1.25,1.875,0.375,False,False
Piano,6,1,-8.5,D-4,61,normal,eighth,True,1.5,2.25,0.75,False,False
Piano,6,1,-8.5,E-4,63,normal,eighth,True,1.5,2.25,0.75,False,False
Piano,6,2,-8.5,B-3,58,normal,16th,False,1.5,2.25,0.375,False,False
Piano,6,2,-8.25,G-3,54,normal,16th,False,1.75,2.625,0.375,False,False
Piano,7,2,-11.75,F3,53,normal,16th,True,0.25,0.375,0.375,False,False
Piano,7,2,-11.75,A-3,56,normal,16th,True,0.25,0.375,0.375,False,False
Piano,7,2,-11.75,E-4,63,normal,16th,True,0.25,0.375,0.375,False,False
Piano,7,2,-11.5,D-4,61,normal,16th,True,0.5,0.75,0.375,False,False
Piano,7,2,-11.5,F4,65,normal,16th,True,0.5,0.75,0.375,False,False
Piano,7,2,-11.5,B-4,70,normal,16th,True,0.5,0.75,0.375,False,False
Piano,7,2,-11.25,C4,60,normal,16th,True,0.75,1.125,0.375,False,False
Piano,7,2,-11.25,E-4,63,normal,16th,True,0.75,1.125,0.375,False,False
Piano,7,2,-11.25,F4,65,normal,16th,True,0.75,1.125,0.375,False,False
Piano,7,2,-10.75,F4,65,normal,16th,True,1.25,1.875,0.375,False,False
Piano,7,2,-10.75,A-4,68,normal,16th,True,1.25,1.875,0.375,False,False
Piano,7,2,-10.75,E-5,75,normal,16th,True,1.25,1.875,0.375,False,False
Piano,7,2,-10.5,D-5,73,normal,16th,True,1.5,2.25,0.375,False,False
Piano,7,2,-10.5,F5,77,normal,16th,True,1.5,2.25,0.375,False,False
Piano,7,2,-10.5,B-5,82,normal,16th,True,1.5,2.25,0.375,False,False
Piano,7,2,-10.25,B-4,70,normal,16th,True,1.75,2.625,0.375,False,False
Piano,7,2,-10.25,D-5,73,normal,16th,True,1.75,2.625,0.375,False,False
Piano,7,2,-10.25,E-5,75,normal,16th,True,1.75,2.625,0.375,False,False
Piano,8,4,-13.75,F5,77,normal,16th,True,0.25,0.375,0.375,False,False
Piano,8,4,-13.75,A-5,80,normal,16th,True,0.25,0.375,0.375,False,False
Piano,8,4,-13.75,E-6,87,normal,16th,True,0.25,0.375,0.375,False,False
Piano,8,4,-13.5,D-6,85,normal,16th,True,0.5,0.75,0.375,False,False
Piano,8,4,-13.5,F6,89,normal,16th,True,0.5,0.75,0.375,False,False
Piano,8,4,-13.5,B-6,94,normal,16th,True,0.5,0.75,0.375,False,False
Piano,8,4,-13.25,C6,84,normal,16th,True,0.75,1.125,0.375,False,False
Piano,8,4,-13.25,E-6,87,normal,16th,True,0.75,1.125,0.375,False,False
Piano,8,4,-13.25,F6,89,normal,16th,True,0.75,1.125,0.375,False,False
Piano,8,4,-13.0,B-5,82,normal,16th,True,1.0,1.5,0.375,False,False
Piano,8,4,-13.0,D-6,85,normal,16th,True,1.0,1.5,0.375,False,False
Piano,8,4,-13.0,F6,89,normal,16th,True,1.0,1.5,0.375,False,False
Piano,8,4,-12.75,F5,77,normal,16th,True,1.25,1.875,0.375,False,False
Piano,8,4,-12.75,B-5,82,normal,16th,True,1.25,1.875,0.375,False,False
Piano,8,4,-12.75,D-6,85,normal,16th,True,1.25,1.875,0.375,False,False
Piano,8,4,-12.5,D-5,73,normal,16th,True,1.5,2.25,0.375,False,False
Piano,8,4,-12.5,F5,77,normal,16th,True,1.5,2.25,0.375,False,False
Piano,8,4,-12.5,B-5,82,normal,16th,True,1.5,2.25,0.375,False,False
Piano,8,4,-12.25,B-4,70,normal,16th,True,1.75,2.625,0.375,False,False
Piano,8,4,-12.25,D-5,73,normal,16th,True,1.75,2.625,0.375,False,False
Piano,8,4,-12.25,F5,77,normal,16th,True,1.75,2.625,0.375,False,False
Piano,9,1,-15.75,G-3,54,normal,16th,True,0.25,0.375,0.375,False,False
Piano,9,1,-15.75,C4,60,normal,16th,True,0.25,0.375,0.375,False,False
Piano,9,1,-15.75,F4,65,normal,16th,True,0.25,0.375,0.375,False,False
Piano,9,1,-15.5,G3,55,normal,16th,True,0.5,0.75,0.375,False,False
Piano,9,1,-15.5,D-4,61,normal,16th,True,0.5,0.75,0.375,False,False
Piano,9,1,-15.5,E-4,63,normal,16th,True,0.5,0.75,0.375,False,False
Piano,9,1,-15.25,A-3,56,normal,16th,True,0.75,1.125,0.375,False,False
Piano,9,1,-15.25,D4,62,normal,16th,True,0.75,1.125,0.375,False,False
Piano,9,1,-15.25,B-4,70,normal,16th,True,0.75,1.125,0.375,False,False
Piano,9,1,-15.0,B--3,57,normal,quarter,True,1.0,1.5,1.5,False,False
Piano,9,1,-15.0,E-4,63,normal,quarter,True,1.0,1.5,1.5,False,False
Piano,9,1,-15.0,A-4,68,normal,quarter,True,1.0,1.5,1.5,False,False
Piano,9,2,-14.75,A-6,92,normal,16th,False,1.25,1.875,0.375,False,False
Piano,9,2,-14.5,E-6,87,normal,16th,False,1.5,2.25,0.375,False,False
Piano,9,2,-14.25,A-5,80,normal,16th,False,1.75,2.625,0.375,False,False
Piano,10,1,-18.0,B--3,57,normal,16th,True,0.0,0.0,0.375,False,False
Piano,10,1,-18.0,E-4,63,normal,16th,True,0.0,0.0,0.375,False,False
Piano,10,1,-18.0,A-4,68,normal,16th,True,0.0,0.0,0.375,False,False
Piano,10,1,-17.75,G-3,54,normal,16th,True,0.25,0.375,0.375,False,False
Piano,10,1,-17.75,C4,60,normal,16th,True,0.25,0.375,0.375,False,False
Piano,10,1,-17.75,F4,65,normal,16th,True,0.25,0.375,0.375,False,False
Piano,10,1,-17.5,G3,55,normal,16th,True,0.5,0.75,0.375,False,False
Piano,10,1,-17.5,D-4,61,normal,16th,True,0.5,0.75,0.375,False,False
Piano,10,1,-17.5,E-4,63,normal,16th,True,0.5,0.75,0.375,False,False
Piano,10,1,-17.25,A-3,56,normal,16th,True,0.75,1.125,0.375,False,False
Piano,10,1,-17.25,D4,62,normal,16th,True,0.75,1.125,0.375,False,False
Piano,10,1,-17.25,B-4,70,normal,16th,True,0.75,1.125,0.375,False,False
Piano,10,1,-17.0,B--3,57,normal,16th,True,1.0,1.5,0.375,False,False
Piano,10,1,-17.0,E-4,63,normal,16th,True,1.0,1.5,0.375,False,False
Piano,10,1,-17.0,A-4,68,normal,16th,True,1.0,1.5,0.375,False,False
Piano,10,1,-16.75,B-3,58,normal,16th,True,1.25,1.875,0.375,False,False
Piano,10,1,-16.75,E4,64,normal,16th,True,1.25,1.875,0.375,False,False
Piano,10,1,-16.75,C5,72,normal,16th,True,1.25,1.875,0.375,False,False
Piano,10,1,-16.5,C-4,59,normal,eighth,True,1.5,2.25,0.75,False,False
Piano,10,1,-16.5,F4,65,normal,eighth,True,1.5,2.25,0.75,False,False
Piano,10,1,-16.5,B-4,70,normal,eighth,True,1.5,2.25,0.75,False,False
Piano,10,2,-18.0,E-5,75,normal,16th,False,0.0,0.0,0.375,False,False
Piano,10,2,-16.25,B-6,94,normal,16th,False,1.75,2.625,0.375,False,False
Piano,11,1,-20.0,C-4,59,normal,quarter,True,0.0,0.0,1.5,False,False
Piano,11,1,-20.0,F4,65,normal,quarter,True,0.0,0.0,1.5,False,False
Piano,11,1,-20.0,B-4,70,normal,quarter,True,0.0,0.0,1.5,False,False
Piano,11,1,-19.0,C-4,59,normal,16th,True,1.0,1.5,0.375,False,False
Piano,11,1,-19.0,F4,65,normal,16th,True,1.0,1.5,0.375,False,False
Piano,11,1,-19.0,B-4,70,normal,16th,True,1.0,1.5,0.375,False,False
Piano,11,1,-18.75,B-3,58,normal,16th,True,1.25,1.875,0.375,False,False
Piano,11,1,-18.75,D-4,61,normal,16th,True,1.25,1.875,0.375,False,False
Piano,11,1,-18.75,E-4,63,normal,16th,True,1.25,1.875,0.375,False,False
Piano,11,2,-20.0,F6,89,normal,16th,False,0.0,0.0,0.375,False,False
Piano,11,2,-19.75,B-5,82,normal,16th,False,0.25,0.375,0.375,False,False
Piano,11,2,-19.5,F5,77,normal,16th,False,0.5,0.75,0.375,False,False
Piano,11,2,-19.25,B-4,70,normal,16th,False,0.75,1.125,0.375,False,False
Piano,11,2,-19.0,F4,65,normal,16th,False,1.0,1.5,0.375,False,False
Piano,12,1,-21.5,B-4,70,normal,16th,False,0.0,0.0,0.375,False,False
Piano,12,1,-21.25,F4,65,normal,16th,False,0.25,0.375,0.375,False,False
Piano,12,1,-21.0,B-3,58,normal,16th,False,0.5,0.75,0.375,False,False
Piano,12,1,-20.75,C4,60,normal,16th,False,0.75,1.125,0.375,False,False
Piano,12,1,-20.5,B-6,94,normal,16th,False,1.0,1.5,0.375,False,False
Piano,12,1,-20.25,F6,89,normal,16th,False,1.25,1.875,0.375,False,False
Piano,12,1,-19.75,B-4,70,normal,16th,False,1.75,2.625,0.375,False,False
Piano,12,2,-21.5,C4,60,normal,half,True,0.0,0.0,3.0,False,False
Piano,12,2,-21.5,F4,65,normal,half,True,0.0,0.0,3.0,False,False
Piano,12,2,-21.5,B-4,70,normal,half,True,0.0,0.0,3.0,False,False
Piano,13,1,-23.5,F4,65,normal,half,True,0.0,0.0,3.0,False,False
Piano,13,1,-23.5,B-4,70,normal,half,True,0.0,0.0,3.0,False,False
Piano,13,2,-23.5,C4,60,normal,16th,False,0.0,0.0,0.375,False,False
Piano,13,2,-23.25,D4,62,normal,16th,False,0.25,0.375,0.375,False,False
Piano,13,2,-23.0,B-3,58,normal,16th,False,0.5,0.75,0.375,False,False
Piano,13,2,-22.5,C5,72,normal,16th,False,1.0,1.5,0.375,False,False
Piano,13,2,-22.25,D5,74,normal,16th,False,1.25,1.875,0.375,False,False
Piano,13,2,-22.0,B-4,70,normal,16th,False,1.5,2.25,0.375,False,False
Piano,13,3,-22.5,F5,77,normal,quarter,True,1.0,1.5,1.5,False,False
Piano,13,3,-22.5,B-5,82,normal,quarter,True,1.0,1.5,1.5,False,False
Piano,14,1,-25.5,G-4,66,normal,16th,True,0.0,0.0,0.375,False,False
Piano,14,1,-25.5,B-4,70,normal,16th,True,0.0,0.0,0.375,False,False
Piano,14,1,-25.25,F4,65,normal,16th,True,0.25,0.375,0.375,False,False
Piano,14,1,-25.25,A-4,68,normal,16th,True,0.25,0.375,0.375,False,False
Piano,14,1,-25.0,F-4,64,normal,16th,True,0.5,0.75,0.375,False,False
Piano,14,1,-25.0,A-4,68,normal,16th,True,0.5,0.75,0.375,False,False
Piano,14,1,-24.75,E-4,63,normal,16th,True,0.75,1.125,0.375,False,False
Piano,14,1,-24.75,G-4,66,normal,16th,True,0.75,1.125,0.375,False,False
Piano,14,1,-24.5,D-4,61,normal,16th,True,1.0,1.5,0.375,False,False
Piano,14,1,-24.5,F4,65,normal,16th,True,1.0,1.5,0.375,False,False
Piano,14,1,-24.25,C4,60,normal,16th,True,1.25,1.875,0.375,False,False
Piano,14,1,-24.25,E-4,63,normal,16th,True,1.25,1.875,0.375,False,False
Piano,14,1,-24.0,C-4,59,normal,16th,True,1.5,2.25,0.375,False,False
Piano,14,1,-24.0,E-4,63,normal,16th,True,1.5,2.25,0.375,False,False
Piano,14,1,-23.75,B-3,58,normal,16th,True,1.75,2.625,0.375,False,False
Piano,14,1,-23.75,D-4,61,normal,16th,True,1.75,2.625,0.375,False,False
Piano,14,2,-25.5,C-4,59,normal,eighth,False,0.0,0.0,0.75,False,False
Piano,14,2,-25.0,B--3,57,normal,eighth,False,0.5,0.75,0.75,False,False
Piano,14,2,-24.5,G-3,54,normal,eighth,False,1.0,1.5,0.75,False,False
Piano,15,1,-27.5,B--3,57,normal,half,True,0.0,0.0,3.0,False,False
Piano,15,1,-27.5,D-4,61,normal,half,True,0.0,0.0,3.0,False,False
Piano,15,4,-26.25,D-5,73,normal,16th,True,1.25,1.875,0.375,False,False
Piano,15,4,-26.25,E-5,75,normal,16th,True,1.25,1.875,0.375,False,False
Piano,15,4,-26.0,G-5,78,normal,16th,False,1.5,2.25,0.375,False,False
Piano,15,4,-25.75,A-5,80,normal,16th,False,1.75,2.625,0.375,False,False
Piano,16,4,-29.5,E-6,87,normal,16th,True,0.0,0.0,0.375,False,False
Piano,16,4,-29.5,B-6,94,normal,16th,True,0.0,0.0,0.375,False,False
Piano,16,4,-29.5,E-7,99,normal,16th,True,0.0,0.0,0.375,False,False
Piano,16,4,-29.25,D-6,85,normal,16th,True,0.25,0.375,0.375,False,False
Piano,16,4,-29.25,A-6,92,normal,16th,True,0.25,0.375,0.375,False,False
Piano,16,4,-29.25,D-7,97,normal,16th,True,0.25,0.375,0.375,False,False
Piano,16,4,-29.0,B-5,82,normal,16th,True,0.5,0.75,0.375,False,False
Piano,16,4,-29.0,F6,89,normal,16th,True,0.5,0.75,0.375,False,False
Piano,16,4,-29.0,B-6,94,normal,16th,True,0.5,0.75,0.375,False,False
Piano,16,4,-28.75,A-5,80,normal,16th,True,0.75,1.125,0.375,False,False
Piano,16,4,-28.75,E-6,87,normal,16th,True,0.75,1.125,0.375,False,False
Piano,16,4,-28.75,A-6,92,normal,16th,True,0.75,1.125,0.375,False,False
Piano,16,4,-28.5,E-5,75,normal,16th,True,1.0,1.5,0.375,False,False
Piano,16,4,-28.5,B-5,82,normal,16th,True,1.0,1.5,0.375,False,False
Piano,16,4,-28.5,E-6,87,normal,16th,True,1.0,1.5,0.375,False,False
Piano,16,4,-28.25,D-5,73,normal,16th,True,1.25,1.875,0.375,False,False
Piano,16,4,-28.25,A-5,80,normal,16th,True,1.25,1.875,0.375,False,False
Piano,16,4,-28.25,D-6,85,normal,16th,True,1.25,1.875,0.375,False,False
Piano,16,4,-28.0,B-4,70,normal,16th,True,1.5,2.25,0.375,False,False
Piano,16,4,-28.0,F5,77,normal,16th,True,1.5,2.25,0.375,False,False
Piano,16,4,-28.0,B-5,82,normal,16th,True,1.5,2.25,0.375,False,False
Piano,16,4,-27.75,A-4,68,normal,16th,True,1.75,2.625,0.375,False,False
Piano,16,4,-27.75,E-5,75,normal,16th,True,1.75,2.625,0.375,False,False
Piano,16,4,-27.75,A-5,80,normal,16th,True,1.75,2.625,0.375,False,False
Piano,17,1,-31.5,E-4,63,normal,16th,True,0.0,0.0,0.375,False,False
Piano,17,1,-31.5,B-4,70,normal,16th,True,0.0,0.0,0.375,False,False
Piano,17,1,-31.5,E-5,75,normal,16th,True,0.0,0.0,0.375,False,False
Piano,17,1,-31.25,D-4,61,normal,16th,True,0.25,0.375,0.375,False,False
Piano,17,1,-31.25,A-4,68,normal,16th,True,0.25,0.375,0.375,False,False
Piano,17,1,-31.25,D-5,73,normal,16th,True,0.25,0.375,0.375,False,False
Piano,17,1,-31.0,E-4,63,normal,16th,True,0.5,0.75,0.375,False,False
Piano,17,1,-31.0,B-4,70,normal,16th,True,0.5,0.75,0.375,False,False
Piano,17,1,-31.0,E-5,75,normal,16th,True,0.5,0.75,0.375,False,False
Piano,17,1,-30.75,F4,65,normal,16th,True,0.75,1.125,0.375,False,False
Piano,17,1,-30.75,C5,72,normal,16th,True,0.75,1.125,0.375,False,False
Piano,17,1,-30.75,F5,77,normal,16th,True,0.75,1.125,0.375,False,False
Piano,17,1,-30.5,F4,65,normal,quarter,True,1.0,1.5,1.5,False,False
Piano,17,1,-30.5,C5,72,normal,quarter,True,1.0,1.5,1.5,False,False
Piano,17,1,-30.5,F5,77,normal,quarter,True,1.0,1.5,1.5,False,False
Piano,17,2,-30.5,C6,84,normal,eighth,True,1.0,1.5,0.75,False,False
Piano,17,2,-30.5,D6,86,normal,eighth,True,1.0,1.5,0.75,False,False
Piano,17,2,-30.5,C7,96,normal,eighth,True,1.0,1.5,0.75,False,False
Piano,17,2,-30.0,C4,60,normal,eighth,True,1.5,2.25,0.75,False,False
Piano,17,2,-30.0,D4,62,normal,eighth,True,1.5,2.25,0.75,False,False
Piano,18,2,-33.5,C4,60,normal,quarter,True,0.0,0.0,1.5,False,False
Piano,18,2,-33.5,D4,62,normal,quarter,True,0.0,0.0,1.5,False,False
Piano,18,2,-32.417,C-4,59,normal,64th,False,1.083,1.624512,0.062988,False,False
Piano,18,2,-32.375,E-4,63,normal,64th,False,1.125,1.6875,0.062988,False,False
Piano,18,2,-32.333,A-4,68,normal,64th,False,1.167,1.750488,0.061523,False,False
Piano,18,2,-32.292,F4,65,normal,64th,False,1.208,1.812012,0.062988,False,False
Piano,18,2,-32.25,C-4,59,normal,16th,True,1.25,1.875,0.375,False,False
Piano,18,2,-32.25,D-4,61,normal,16th,True,1.25,1.875,0.375,False,False
Piano,18,2,-32.0,C-4,59,normal,eighth,True,1.5,2.25,0.75,False,False
Piano,18,2,-32.0,D-4,61,normal,eighth,True,1.5,2.25,0.75,False,False
Piano,19,2,-35.5,C6,84,normal,eighth,True,0.0,0.0,0.75,False,False
Piano,19,2,-35.5,F6,89,normal,eighth,True,0.0,0.0,0.75,False,False
Piano,19,2,-35.5,C7,96,normal,eighth,True,0.0,0.0,0.75,False,False
Piano,19,2,-35.0,C4,60,normal,eighth,True,0.5,0.75,0.75,False,False
Piano,19,2,-35.0,D4,62,normal,eighth,True,0.5,0.75,0.75,False,False
Piano,19,2,-34.5,C4,60,normal,eighth,True,1.0,1.5,0.75,False,False
Piano,19,2,-34.5,D4,62,normal,eighth,True,1.0,1.5,0.75,False,False
Piano,19,2,-33.917,C-4,59,normal,64th,False,1.583,2.374512,0.062988,False,False
Piano,19,2,-33.875,E-4,63,normal,64th,False,1.625,2.4375,0.062988,False,False
Piano,19,2,-33.833,A-4,68,normal,64th,False,1.667,2.500488,0.061523,False,False
Piano,19,2,-33.792,F4,65,normal,64th,False,1.708,2.562012,0.062988,False,False
Piano,19,2,-33.75,C-4,59,normal,16th,True,1.75,2.625,0.375,False,False
Piano,19,2,-33.75,D-4,61,normal,16th,True,1.75,2.625,0.375,False,False
Piano,20,4,-37.417,C-4,59,normal,32nd,False,0.083,0.124512,0.125977,False,False
Piano,20,4,-37.333,E-4,63,normal,32nd,False,0.167,0.250488,0.124512,False,False
