part,measure,voice,offsetInMeasure,name,pitch,noteType,durationType,isChord,scoreOffset,startTimeSec,durationSec,isTrill,isGrace
Piano,7,1,-20.75,E-6,87,normal,16th,False,3.25,3.095238,0.238095,False,False
Piano,7,1,-20.5,C-6,83,normal,eighth,False,3.5,3.333333,0.47619,False,False
Piano,7,5,-22.0,C-4,59,normal,eighth,True,2.0,1.904762,0.47619,False,False
Piano,7,5,-22.0,G-4,66,normal,eighth,True,2.0,1.904762,0.47619,False,False
Piano,7,5,-22.0,C-5,71,normal,eighth,True,2.0,1.904762,0.47619,False,False
Piano,7,5,-22.0,E-5,75,normal,eighth,True,2.0,1.904762,0.47619,False,False
Piano,8,1,-27.5,B-6,94,normal,eighth,False,0.5,0.47619,0.47619,False,False
Piano,8,1,-27.0,A-6,92,grace,16th,False,1.0,0.952381,0.119048,False,True
Piano,8,1,-27.0,B-6,94,grace,16th,False,1.0,0.952381,0.119048,False,True
Piano,8,1,-27.0,A-6,92,normal,16th,False,1.0,0.952381,0.238095,False,False
Piano,8,1,-26.75,G-6,90,normal,16th,False,1.25,1.190476,0.238095,False,False
Piano,8,1,-26.5,E-7,99,normal,16th,False,1.5,1.428571,0.238095,False,False
Piano,8,1,-26.25,D-7,97,normal,16th,False,1.75,1.666667,0.238095,False,False
Piano,8,1,-26.0,G-7,102,normal,eighth,False,2.0,1.904762,0.47619,False,False
Piano,8,5,-28.0,G-4,66,normal,eighth,True,0.0,0.0,0.47619,False,False
Piano,8,5,-28.0,D-5,73,normal,eighth,True,0.0,0.0,0.47619,False,False
Piano,8,5,-28.0,G-5,78,normal,eighth,True,0.0,0.0,0.47619,False,False
Piano,8,5,-28.0,B-5,82,normal,eighth,True,0.0,0.0,0.47619,False,False
Piano,9,5,-32.0,B-4,70,normal,quarter,False,0.0,0.0,1.428571,False,False
Piano,9,5,-30.5,A-4,68,normal,16th,False,1.5,1.428571,0.238095,False,False
Piano,9,5,-30.25,F4,65,normal,16th,False,1.75,1.666667,0.238095,False,False
Piano,9,5,-30.0,B-4,70,normal,quarter,False,2.0,1.904762,1.428571,False,False
Piano,9,5,-28.5,G-4,66,normal,16th,False,3.5,3.333333,0.238095,False,False
Piano,9,5,-28.25,E-4,63,normal,16th,False,3.75,3.571429,0.238095,False,False
Piano,10,5,-36.0,C4,60,normal,quarter,False,0.0,0.0,1.428571,False,False
Piano,10,5,-34.5,D-4,61,normal,eighth,False,1.5,1.428571,0.47619,False,False
Piano,10,5,-34.0,E-4,63,normal,half,False,2.0,1.904762,1.904762,False,False
Piano,11,1,-39.5,G-5,78,normal,eighth,False,0.5,0.47619,0.47619,False,False
Piano,11,1,-39.0,F5,77,grace,16th,False,1.0,0.952381,0.119048,False,True
Piano,11,1,-39.0,G-5,78,grace,16th,False,1.0,0.952381,0.119048,False,True
Piano,11,1,-39.0,F5,77,normal,16th,False,1.0,0.952381,0.238095,False,False
Piano,11,1,-38.75,E-5,75,normal,16th,False,1.25,1.190476,0.238095,False,False
Piano,11,1,-38.5,C5,72,normal,eighth,False,1.5,1.428571,0.47619,False,False
Piano,11,1,-37.5,E-6,87,normal,eighth,False,2.5,2.380952,0.47619,False,False
Piano,11,1,-37.0,D-6,85,grace,16th,False,3.0,2.857143,0.119048,False,True
Piano,11,1,-37.0,E-6,87,grace,16th,False,3.0,2.857143,0.119048,False,True
Piano,11,1,-37.0,D-6,85,normal,16th,False,3.0,2.857143,0.238095,False,False
Piano,11,1,-36.75,C6,84,normal,16th,False,3.25,3.095238,0.238095,False,False
Piano,11,1,-36.5,E-6,87,normal,eighth,False,3.5,3.333333,0.47619,False,False
Piano,11,5,-40.0,A-3,56,normal,eighth,True,0.0,0.0,0.47619,False,False
Piano,11,5,-40.0,E-4,63,normal,eighth,True,0.0,0.0,0.47619,False,False
Piano,11,5,-40.0,G-4,66,normal,eighth,True,0.0,0.0,0.47619,False,False
Piano,11,5,-40.0,C5,72,normal,eighth,True,0.0,0.0,0.47619,False,False
Piano,11,5,-38.0,G-4,66,normal,eighth,True,2.0,1.904762,0.47619,False,False
Piano,11,5,-38.0,C5,72,normal,eighth,True,2.0,1.904762,0.47619,False,False
Piano,11,5,-38.0,E-5,75,normal,eighth,True,2.0,1.904762,0.47619,False,False
Piano,11,5,-38.0,B-5,82,normal,eighth,True,2.0,1.904762,0.47619,False,False
Piano,12,1,-43.5,C7,96,normal,eighth,False,0.5,0.47619,0.47619,False,False
Piano,12,1,-43.0,G-6,90,grace,16th,False,1.0,0.952381,0.119048,False,True
Piano,12,1,-43.0,A-6,92,grace,16th,False,1.0,0.952381,0.119048,False,True
Piano,12,1,-43.0,G-6,90,normal,16th,False,1.0,0.952381,0.238095,False,False
Piano,12,1,-42.75,F6,89,normal,16th,False,1.25,1.190476,0.238095,False,False
Piano,12,1,-42.5,D-7,97,normal,16th,False,1.5,1.428571,0.238095,False,False
Piano,12,1,-42.25,C7,96,normal,16th,False,1.75,1.666667,0.238095,False,False
Piano,12,1,-42.0,F7,101,normal,eighth,False,2.0,1.904762,0.47619,False,False
Piano,12,5,-44.0,F4,65,normal,eighth,True,0.0,0.0,0.47619,False,False
Piano,12,5,-44.0,C5,72,normal,eighth,True,0.0,0.0,0.47619,False,False
Piano,12,5,-44.0,E-5,75,normal,eighth,True,0.0,0.0,0.47619,False,False
Piano,12,5,-44.0,A5,81,normal,eighth,True,0.0,0.0,0.47619,False,False
Piano,14,5,-52.0,F5,77,normal,quarter,False,0.0,0.0,0.952381,False,False
Piano,14,5,-51.0,B-5,82,normal,quarter,False,1.0,0.952381,0.952381,False,False
Piano,14,5,-50.0,A-5,80,normal,quarter,False,2.0,1.904762,0.952381,False,False
Piano,14,5,-49.0,G-5,78,normal,quarter,False,3.0,2.857143,0.952381,False,False
Piano,15,5,-56.0,F5,77,normal,quarter,False,0.0,0.0,1.428571,False,False
Piano,15,5,-54.5,D-5,73,normal,16th,False,1.5,1.428571,0.238095,False,False
Piano,15,5,-54.25,E-5,75,normal,16th,False,1.75,1.666667,0.238095,False,False
Piano,15,5,-54.0,F5,77,normal,half,False,2.0,1.904762,1.904762,False,False
Piano,16,5,-60.0,E-5,75,normal,quarter,False,0.0,0.0,1.428571,False,False
Piano,16,5,-58.5,D-5,73,normal,16th,False,1.5,1.428571,0.238095,False,False
Piano,16,5,-58.25,C5,72,normal,16th,False,1.75,1.666667,0.238095,False,False
Piano,16,5,-58.0,F5,77,normal,quarter,False,2.0,1.904762,1.428571,False,False
Piano,16,5,-56.5,F5,77,normal,eighth,False,3.5,3.333333,0.47619,False,False
Piano,17,5,-64.0,B-4,70,normal,quarter,False,0.0,0.0,1.428571,False,False
Piano,17,5,-62.5,C5,72,normal,eighth,False,1.5,1.428571,0.47619,False,False
Piano,17,5,-62.0,D-5,73,normal,half,False,2.0,1.904762,1.904762,False,False
Piano,18,5,-68.0,F5,77,normal,quarter,False,0.0,0.0,0.952381,False,False
Piano,18,5,-67.0,B-5,82,normal,quarter,False,1.0,0.952381,0.952381,False,False
Piano,18,5,-66.0,A-5,80,normal,quarter,False,2.0,1.904762,0.952381,False,False
Piano,18,5,-65.0,G-5,78,normal,quarter,False,3.0,2.857143,0.952381,False,False
Piano,19,5,-72.0,F5,77,normal,quarter,False,0.0,0.0,1.428571,False,False
Piano,19,5,-70.5,D-5,73,normal,16th,False,1.5,1.428571,0.238095,False,False
Piano,19,5,-70.25,E-5,75,normal,16th,False,1.75,1.666667,0.238095,False,False
Piano,19,5,-70.0,F5,77,normal,half,False,2.0,1.904762,1.904762,False,False
Piano,20,5,-76.0,A-5,80,normal,quarter,False,0.0,0.0,1.428571,False,False
Piano,20,5,-74.5,F5,77,normal,16th,False,1.5,1.428571,0.238095,False,False
Piano,20,5,-74.25,D-5,73,normal,16th,False,1.75,1.666667,0.238095,False,False
Piano,20,5,-74.0,A-5,80,normal,quarter,False,2.0,1.904762,1.428571,False,False
Piano,20,5,-72.5,G-5,78,normal,16th,False,3.5,3.333333,0.238095,False,False
Piano,20,5,-72.25,E-5,75,normal,16th,False,3.75,3.571429,0.238095,False,False
Piano,21,5,-80.0,D-5,73,normal,quarter,False,0.0,0.0,1.428571,False,False
Piano,21,5,-78.5,E-5,75,normal,eighth,False,1.5,1.428571,0.47619,False,False
Piano,21,5,-78.0,F5,77,normal,half,False,2.0,1.904762,1.904762,False,False
Piano,22,1,-84.0,F5,77,normal,quarter,False,0.0,0.0,0.952381,False,False
Piano,22,1,-83.0,B-5,82,normal,quarter,False,1.0,0.952381,0.952381,False,False
Piano,22,1,-82.0,A-5,80,normal,quarter,False,2.0,1.904762,0.952381,False,False
Piano,22,1,-81.0,F5,77,normal,quarter,False,3.0,2.857143,0.952381,False,False
Piano,22,5,-82.5,A-4,68,normal,eighth,True,1.5,1.428571,0.47619,False,False
Piano,22,5,-82.5,D-5,73,normal,eighth,True,1.5,1.428571,0.47619,False,False
Piano,22,5,-80.5,A-4,68,normal,eighth,True,3.5,3.333333,0.47619,False,False
Piano,22,5,-80.5,D-5,73,normal,eighth,True,3.5,3.333333,0.47619,False,False
Piano,23,5,-88.0,D-5,73,normal,quarter,False,0.0,0.0,0.952381,False,False
Piano,23,5,-87.0,A-5,80,normal,quarter,False,1.0,0.952381,0.952381,False,False
Piano,23,5,-86.0,G-5,78,normal,half,False,2.0,1.904762,1.904762,False,False
Piano,24,1,-92.0,F5,77,normal,quarter,False,0.0,0.0,0.952381,False,False
Piano,24,1,-91.0,C-6,83,normal,quarter,False,1.0,0.952381,0.952381,False,False
Piano,24,1,-90.0,B-5,82,normal,quarter,False,2.0,1.904762,1.428571,False,False
Piano,24,1,-88.5,F5,77,normal,eighth,False,3.5,3.333333,0.47619,False,False
Piano,24,5,-90.5,A-4,68,normal,eighth,True,1.5,1.428571,0.47619,False,False
Piano,24,5,-90.5,D-5,73,normal,eighth,True,1.5,1.428571,0.47619,False,False
Piano,24,5,-88.5,A-4,68,normal,eighth,True,3.5,3.333333,0.47619,False,False
Piano,24,5,-88.5,D-5,73,normal,eighth,True,3.5,3.333333,0.47619,False,False
Piano,25,5,-96.0,A-5,80,normal,half,False,0.0,0.0,1.904762,False,False
Piano,25,5,-94.0,G-5,78,normal,half,False,2.0,1.904762,1.904762,False,False
Piano,26,5,-100.0,F5,77,normal,quarter,False,0.0,0.0,0.952381,False,False
Piano,26,5,-99.0,B-5,82,normal,quarter,False,1.0,0.952381,0.952381,False,False
Piano,26,5,-98.0,A-5,80,normal,quarter,False,2.0,1.904762,0.952381,False,False
Piano,26,5,-97.0,G-5,78,normal,quarter,False,3.0,2.857143,0.952381,False,False
Piano,27,5,-104.0,F5,77,normal,quarter,False,0.0,0.0,1.428571,False,False
Piano,27,5,-102.5,E-5,75,normal,eighth,False,1.5,1.428571,0.47619,False,False
Piano,27,5,-102.0,D-5,73,normal,half,False,2.0,1.904762,1.904762,False,False
Piano,28,5,-108.0,C5,72,normal,quarter,False,0.0,0.0,1.428571,False,False
Piano,28,5,-106.5,D-5,73,normal,16th,False,1.5,1.428571,0.238095,False,False
Piano,28,5,-106.25,E-5,75,normal,16th,False,1.75,1.666667,0.238095,False,False
Piano,28,5,-106.0,D-5,73,normal,quarter,False,2.0,1.904762,0.952381,False,False
Piano,28,5,-105.0,B-4,70,normal,quarter,False,3.0,2.857143,0.952381,False,False
Piano,29,5,-112.0,F5,77,normal,half,False,0.0,0.0,1.904762,False,False
Piano,29,5,-110.0,B-4,70,normal,half,False,2.0,1.904762,1.904762,False,False
Piano,30,5,-116.0,F5,77,normal,quarter,False,0.0,0.0,0.952381,False,False
Piano,30,5,-115.0,B-5,82,normal,quarter,False,1.0,0.952381,0.952381,False,False
Piano,30,5,-114.0,A-5,80,normal,quarter,False,2.0,1.904762,0.952381,False,False
Piano,30,5,-113.0,G-5,78,normal,quarter,False,3.0,2.857143,0.952381,False,False
Piano,31,5,-120.0,F5,77,normal,quarter,False,0.0,0.0,1.428571,False,False
Piano,31,5,-118.5,E-5,75,normal,eighth,False,1.5,1.428571,0.47619,False,False
Piano,31,5,-118.0,D-5,73,normal,half,False,2.0,1.904762,1.904762,False,False
Piano,32,5,-124.0,C5,72,normal,eighth,False,0.0,0.0,0.714286,False,False
Piano,32,5,-123.25,C5,72,normal,16th,False,0.75,0.714286,0.238095,False,False
Piano,32,5,-123.0,E-5,75,normal,eighth,False,1.0,0.952381,0.47619,False,False
Piano,32,5,-122.5,G-5,78,normal,eighth,False,1.5,1.428571,0.47619,False,False
Piano,32,5,-122.0,F5,77,normal,half,False,2.0,1.904762,1.904762,False,False
Piano,33,1,-128.0,F5,77,normal,half,False,0.0,0.0,1.904762,False,False
Piano,33,1,-126.0,F5,77,normal,half,False,2.0,1.904762,1.904762,False,False
Piano,33,1,-124.0,E5,76,normal,16th,False,4.0,3.809524,0.238095,False,False
Piano,33,1,-123.75,F5,77,normal,16th,False,4.25,4.047619,0.238095,False,False
Piano,33,1,-123.5,A-5,80,normal,32nd,False,4.5,4.285714,0.119048,False,False
Piano,33,1,-123.375,G-5,78,normal,32nd,False,4.625,4.404762,0.119048,False,False
Piano,33,1,-123.25,E-5,75,normal,32nd,False,4.75,4.52381,0.119048,False,False
Piano,33,1,-123.125,C5,72,normal,32nd,False,4.875,4.642857,0.119048,False,False
Piano,33,1,-123.0,A-4,68,normal,32nd,False,5.0,4.761905,0.119048,False,False
Piano,33,1,-122.875,G-4,66,normal,32nd,False,5.125,4.880952,0.119048,False,False
Piano,33,1,-122.75,E-4,63,normal,32nd,False,5.25,5.0,0.119048,False,False
Piano,33,1,-122.625,C4,60,normal,32nd,False,5.375,5.119048,0.119048,False,False
Piano,33,1,-122.5,E-4,63,normal,32nd,False,5.5,5.238095,0.119048,False,False
Piano,33,1,-122.375,G-4,66,normal,32nd,False,5.625,5.357143,0.119048,False,False
Piano,33,1,-122.25,A-4,68,normal,32nd,False,5.75,5.47619,0.119048,False,False
Piano,33,1,-122.125,C5,72,normal,32nd,False,5.875,5.595238,0.119048,False,False
Piano,33,1,-122.0,E-5,75,normal,32nd,False,6.0,5.714286,0.119048,False,False
Piano,33,1,-121.875,G-5,78,normal,32nd,False,6.125,5.833333,0.119048,False,False
Piano,33,1,-121.75,A-5,80,normal,32nd,False,6.25,5.952381,0.119048,False,False
Piano,33,1,-121.625,C6,84,normal,32nd,False,6.375,6.071429,0.119048,False,False
Piano,33,1,-121.5,E-6,87,normal,32nd,False,6.5,6.190476,0.119048,False,False
Piano,33,1,-121.375,G-6,90,normal,32nd,False,6.625,6.309524,0.119048,False,False
Piano,33,1,-121.25,A-6,92,normal,32nd,False,6.75,6.428571,0.119048,False,False
Piano,33,1,-121.125,G-6,90,normal,32nd,False,6.875,6.547619,0.119048,False,False
Piano,33,1,-121.0,E-6,87,normal,32nd,False,7.0,6.666667,0.119048,False,False
Piano,33,1,-120.875,C6,84,normal,32nd,False,7.125,6.785714,0.119048,False,False
Piano,33,1,-120.75,A-5,80,normal,32nd,False,7.25,6.904762,0.119048,False,False
Piano,33,1,-120.625,G-5,78,normal,32nd,False,7.375,7.02381,0.119048,False,False
Piano,33,1,-120.5,E-5,75,normal,32nd,False,7.5,7.142857,0.119048,False,False
Piano,33,1,-120.375,C5,72,normal,32nd,False,7.625,7.261905,0.119048,False,False
Piano,33,1,-120.25,E-5,75,normal,32nd,False,7.75,7.380952,0.119048,False,False
Piano,33,1,-120.125,G-5,78,normal,32nd,False,7.875,7.5,0.119048,False,False
Piano,33,1,-120.0,A-5,80,normal,32nd,False,8.0,7.619048,0.119048,False,False
Piano,33,1,-119.875,C6,84,normal,32nd,False,8.125,7.738095,0.119048,False,False
Piano,33,1,-119.75,E-6,87,normal,32nd,False,8.25,7.857143,0.119048,False,False
Piano,33,1,-119.625,G-6,90,normal,32nd,False,8.375,7.97619,0.119048,False,False
Piano,33,1,-119.5,A-6,92,normal,32nd,False,8.5,8.095238,0.119048,False,False
Piano,33,1,-119.375,G-6,90,normal,32nd,False,8.625,8.214286,0.119048,False,False
Piano,33,1,-119.25,E-6,87,normal,32nd,False,8.75,8.333333,0.119048,False,False
Piano,33,1,-119.125,C6,84,normal,32nd,False,8.875,8.452381,0.119048,False,False
Piano,33,1,-119.0,A-5,80,normal,32nd,False,9.0,8.571429,0.119048,False,False
Piano,33,1,-118.875,G-5,78,normal,32nd,False,9.125,8.690476,0.119048,False,False
Piano,33,1,-118.75,E-5,75,normal,32nd,False,9.25,8.809524,0.119048,False,False
Piano,33,1,-118.625,C5,72,normal,32nd,False,9.375,8.928571,0.119048,False,False
Piano,33,1,-118.5,E-5,75,normal,32nd,False,9.5,9.047619,0.119048,False,False
Piano,33,1,-118.375,G-5,78,normal,32nd,False,9.625,9.166667,0.119048,False,False
Piano,33,1,-118.25,A-5,80,normal,32nd,False,9.75,9.285714,0.119048,False,False
Piano,33,1,-118.125,C6,84,normal,32nd,False,9.875,9.404762,0.119048,False,False
Piano,33,1,-118.0,E-6,87,normal,32nd,False,10.0,9.52381,0.119048,False,False
Piano,33,1,-117.875,G-6,90,normal,32nd,False,10.125,9.642857,0.119048,False,False
Piano,33,5,-123.5,C5,72,normal,32nd,False,4.5,4.285714,0.119048,False,False
Piano,33,5,-123.375,B-4,70,normal,32nd,False,4.625,4.404762,0.119048,False,False
Piano,33,5,-123.25,G-4,66,normal,32nd,False,4.75,4.52381,0.119048,False,False
Piano,33,5,-123.125,E-4,63,normal,32nd,False,4.875,4.642857,0.119048,False,False
Piano,33,5,-123.0,C4,60,normal,32nd,False,5.0,4.761905,0.119048,False,False
Piano,33,5,-122.875,B-3,58,normal,32nd,False,5.125,4.880952,0.119048,False,False
Piano,33,5,-122.75,G-3,54,normal,32nd,False,5.25,5.0,0.119048,False,False
Piano,33,5,-122.625,E-3,51,normal,32nd,False,5.375,5.119048,0.119048,False,False
Piano,33,5,-122.5,G-3,54,normal,32nd,False,5.5,5.238095,0.119048,False,False
Piano,33,5,-122.375,B-3,58,normal,32nd,False,5.625,5.357143,0.119048,False,False
Piano,33,5,-122.25,C4,60,normal,32nd,False,5.75,5.47619,0.119048,False,False
Piano,33,5,-122.125,E-4,63,normal,32nd,False,5.875,5.595238,0.119048,False,False
Piano,33,5,-122.0,G-4,66,normal,32nd,False,6.0,5.714286,0.119048,False,False
Piano,33,5,-121.875,B-4,70,normal,32nd,False,6.125,5.833333,0.119048,False,False
Piano,33,5,-121.75,C5,72,normal,32nd,False,6.25,5.952381,0.119048,False,False
Piano,33,5,-121.625,E-5,75,normal,32nd,False,6.375,6.071429,0.119048,False,False
Piano,33,5,-121.5,G-5,78,normal,32nd,False,6.5,6.190476,0.119048,False,False
Piano,33,5,-121.375,B-5,82,normal,32nd,False,6.625,6.309524,0.119048,False,False
Piano,33,5,-121.25,C6,84,normal,32nd,False,6.75,6.428571,0.119048,False,False
Piano,33,5,-121.125,B-5,82,normal,32nd,False,6.875,6.547619,0.119048,False,False
Piano,33,5,-121.0,G-5,78,normal,32nd,False,7.0,6.666667,0.119048,False,False
Piano,33,5,-120.875,E-5,75,normal,32nd,False,7.125,6.785714,0.119048,False,False
Piano,33,5,-120.75,C5,72,normal,32nd,False,7.25,6.904762,0.119048,False,False
Piano,33,5,-120.625,B-4,70,normal,32nd,False,7.375,7.02381,0.119048,False,False
Piano,33,5,-120.5,G-4,66,normal,32nd,False,7.5,7.142857,0.119048,False,False
Piano,33,5,-120.375,E-4,63,normal,32nd,False,7.625,7.261905,0.119048,False,False
Piano,33,5,-120.25,G-4,66,normal,32nd,False,7.75,7.380952,0.119048,False,False
Piano,33,5,-120.125,B-4,70,normal,32nd,False,7.875,7.5,0.119048,False,False
Piano,33,5,-120.0,C5,72,normal,32nd,False,8.0,7.619048,0.119048,False,False
Piano,33,5,-119.875,E-5,75,normal,32nd,False,8.125,7.738095,0.119048,False,False
Piano,33,5,-119.75,G-5,78,normal,32nd,False,8.25,7.857143,0.119048,False,False
Piano,33,5,-119.625,B-5,82,normal,32nd,False,8.375,7.97619,0.119048,False,False
Piano,33,5,-119.5,C6,84,normal,32nd,False,8.5,8.095238,0.119048,False,False
Piano,33,5,-119.375,B-5,82,normal,32nd,False,8.625,8.214286,0.119048,False,False
Piano,33,5,-119.25,G-5,78,normal,32nd,False,8.75,8.333333,0.119048,False,False
Piano,33,5,-119.125,E-5,75,normal,32nd,False,8.875,8.452381,0.119048,False,False
Piano,33,5,-119.0,C5,72,normal,32nd,False,9.0,8.571429,0.119048,False,False
Piano,33,5,-118.875,B-4,70,normal,32nd,False,9.125,8.690476,0.119048,False,False
Piano,33,5,-118.75,G-4,66,normal,32nd,False,9.25,8.809524,0.119048,False,False
Piano,33,5,-118.625,E-4,63,normal,32nd,False,9.375,8.928571,0.119048,False,False
Piano,33,5,-118.5,G-4,66,normal,32nd,False,9.5,9.047619,0.119048,False,False
Piano,33,5,-118.375,B-4,70,normal,32nd,False,9.625,9.166667,0.119048,False,False
Piano,33,5,-118.25,C5,72,normal,32nd,False,9.75,9.285714,0.119048,False,False
Piano,33,5,-118.125,E-5,75,normal,32nd,False,9.875,9.404762,0.119048,False,False
Piano,33,5,-118.0,G-5,78,normal,32nd,False,10.0,9.52381,0.119048,False,False
Piano,33,5,-117.875,B-5,82,normal,32nd,False,10.125,9.642857,0.119048,False,False
Piano,33,1,-138.25,A-6,92,normal,32nd,False,0.0,0.0,0.119048,False,False
Piano,33,1,-138.125,G-6,90,normal,32nd,False,0.125,0.119048,0.119048,False,False
Piano,33,1,-138.0,E-6,87,normal,32nd,False,0.25,0.238095,0.119048,False,False
Piano,33,1,-137.875,C6,84,normal,32nd,False,0.375,0.357143,0.119048,False,False
Piano,33,1,-137.75,A-5,80,normal,32nd,False,0.5,0.47619,0.119048,False,False
Piano,33,1,-137.625,G-5,78,normal,32nd,False,0.625,0.595238,0.119048,False,False
Piano,33,1,-137.5,E-5,75,normal,32nd,False,0.75,0.714286,0.119048,False,False
Piano,33,1,-137.375,C5,72,normal,32nd,False,0.875,0.833333,0.119048,False,False
Piano,33,1,-137.25,E-5,75,normal,32nd,False,1.0,0.952381,0.119048,False,False
Piano,33,1,-137.125,G-5,78,normal,32nd,False,1.125,1.071429,0.119048,False,False
Piano,33,1,-137.0,A-5,80,normal,32nd,False,1.25,1.190476,0.119048,False,False
Piano,33,1,-136.875,C6,84,normal,32nd,False,1.375,1.309524,0.119048,False,False
Piano,33,1,-136.75,E-6,87,normal,32nd,False,1.5,1.428571,0.119048,False,False
Piano,33,1,-136.625,G-6,90,normal,32nd,False,1.625,1.547619,0.119048,False,False
Piano,33,1,-136.5,A-6,92,normal,32nd,False,1.75,1.666667,0.119048,False,False
